생활지수,대분류,중분류,name,도로명주소,지번주소,위도,경도,source_file
life,welfare-facilities-for-elderly,노인복지시설,고은빛나재가센터,"충청남도 천안시 동남구 청수5로 10, 3층 304호 (청당동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안기쁨요양원,"충청남도 천안시 서북구 오성로 103, 8층 801호 (두정동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,한마음재가복지센터,충청남도 천안시 서북구 직산읍 봉주로 6,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,능수버들주야간보호센터,"충청남도 천안시 서북구 성정로 92, 2층 (성정동, 덕산빌딩)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,아름다운동행요양원,충청남도 천안시 서북구 성거읍 오송1길 20,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,으뜸재활주간보호센터,"충청남도 천안시 동남구 서부대로 257-13, 301호 (신방동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,청당더봄노인주간보호센터,"충청남도 천안시 동남구 청수11로 24, 4층 401호 (청당동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안제일요양원,충청남도 천안시 동남구 광풍로 1828 (청당동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,가족사랑서북주간보호센터,"충청남도 천안시 서북구 성거읍 문성1길 69-13, 1층",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,영성실버센터,"충청남도 천안시 동남구 큰시장길 37, 2층 (영성동, 파고다아파트)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,영성실버주간보호센터,"충청남도 천안시 동남구 큰시장길 37, 2층 (영성동, 파고다아파트)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안아산노인복지센터,"충청남도 천안시 서북구 쌍용11길 57, 상가동 205호 (쌍용동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,꽃보다노인주간보호센터,"충청남도 천안시 서북구 성환읍 성환9길 9, 2층 202호",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,굿모닝재가노인복지센터,"충청남도 천안시 서북구 쌍용11길 58, 207호 (쌍용동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안고향의집병설재가노인복지센터,"충청남도 천안시 동남구 우영3길 21, 3,4층 301,401호 (봉명동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,드림요양원,충청남도 천안시 서북구 성환읍 무내3길 15,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,성심요양원병설주간보호센터,"충청남도 천안시 동남구 우영3길 21, 2층 (봉명동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,비타민요양원1호,"충청남도 천안시 서북구 성환읍 성환9길 9, 3층 (광성빌딩)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,늘푸른요양원1병설주야간보호센터,"충청남도 천안시 서북구 늘푸른3길 7-1, 201호 (두정동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,성심요양원,"충청남도 천안시 동남구 우영3길 21, 2층 (봉명동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,늘봄요양원,충청남도 천안시 동남구 목천읍 삼방로 502-14,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,해바라기노인공동생활가정,충청남도 천안시 서북구 입장면 입장시장1길 19,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안구구팔팔주간보호센터,"충청남도 천안시 서북구 월봉11길 20, 403호 (쌍용동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안플래티늄요양원,"충청남도 천안시 서북구 동서대로 135, 5층 (성정동, 에스앤제이빌딩)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안노인주간보호센터,"충청남도 천안시 서북구 한들1로 55-29, 2층 (백석동, 한울빌딩)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,효부모노인주간보호센터,충청남도 천안시 서북구 성환읍 대학로 26,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,웰케어천안주간보호센터,"충청남도 천안시 서북구 서부대로 413 (쌍용동, 천안컨벤션센터 별관 3층)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,이화엔젤스요양원,충청남도 천안시 동남구 대흥로 336-4 (신부동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,큰사랑요양원,충청남도 천안시 서북구 두정역서4길 23 (두정동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,민들레요양원,충청남도 천안시 동남구 용곡동 용곡1차세광엔리치타워아파트 107동 602호,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,행복미소의집,"충청남도 천안시 서북구 백석로 136, 113동 301호 (백석동, 현대아파트)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,부모사랑요양원,충청남도 천안시 서북구 성거읍 성거길 157-32,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,가강요양원,"충청남도 천안시 서북구 두정중11길 14, 4,5층 (두정동, 한길프라자B동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,젬마의집,충청남도 천안시 동남구 용곡동 용곡1차세광엔리치타워아파트 107동 502호,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,너싱홈 천안 간호천사,충청남도 천안시 서북구 검은들3길 60 (불당동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,김태희치매전문요양원,"충청남도 천안시 서북구 두정중11길 14 (두정동, 한길프라자 B동 2층)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,미소의집,충청남도 천안시 서북구 백석동 백석현대아파트  113동 603호,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,돌봄노인요양원,"충청남도 천안시 서북구 성거읍 봉주로 93, 402-3호",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,+새롬요양원,충청남도 천안시 서북구 신당새터2길 48 (신당동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,아름다운요양원,충청남도 천안시 동남구 봉서11길 22 (봉명동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,대명노인전문요양원,충청남도 천안시 동남구 병천면 봉항로 989,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,하은요양센터,"충청남도 천안시 서북구 불당5길 15, 2층 201호 (불당동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,원케어방문요양센터,"충청남도 천안시 서북구 불당10길 20, 1층 (불당동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안메디케어요양원,"충청남도 천안시 서북구 검은들1길 20, 601,801호 (불당동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,더로즈 공동생활가정,충청남도 천안시 동남구 풍세면 미죽로 33-12 (3층),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,엘림요양원,"충청남도 천안시 서북구 백석3로 131, 401, 701호 (백석동, 빨간빌딩)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,주소망요양원,충청남도 천안시 동남구 풍세면 미죽로 410,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,더 동행 주간보호센터,"충청남도 천안시 동남구 봉명2길 27, 4층 (봉명동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,소망재가복지센터,"충청남도 천안시 서북구 미라15길 23, 109호 (쌍용동, 대우타워아파트 상가동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,백석요양원,"충청남도 천안시 서북구 백석4길 12, 701호 (백석동, 거성캐슬)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,하나요양보호원,"충청남도 천안시 동남구 천안천공원3길 5-31, 상가동 202호 (다가동, 서해그랑블아파트)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,직산제일좋은주간보호센터,"충청남도 천안시 서북구 직산읍 삼은2길 22-5, 2,4층",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,우리재가복지센터,"충청남도 천안시 동남구 순천향1길 9, 4층 (쌍용동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,두드림복지재가센터,"충청남도 천안시 서북구 서부대로 602, 105호 (성정동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,대한메디컬재가복지센터,"충청남도 천안시 동남구 충절로 14, 8층 807호 (신부동, 천안현대오피스텔)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,온유재가방문요양센터,"충청남도 천안시 동남구 충절로 149, 1층 (원성동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,그루터기재가복지센터,"충청남도 천안시 동남구 다가말4길 44, 102호 (다가동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,천안행복한요양원,"충청남도 천안시 서북구 검은들1길 12, 7~9층 (불당동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,도란도란노인요양공동생활가정,충청남도 천안시 동남구 북면 용암2길 137-1,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,청담하늘채요양원,충청남도 천안시 동남구 통정10로 43-12 (신방동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,쌍용노인전문요양원병설주야간보호센터,"충청남도 천안시 서북구 서부대로 425, 1층 (쌍용동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,서천안노인재가복지센터,"충청남도 천안시 서북구 불당23로 13, 503 1602 (불당동, 이안아파트)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,희망장기요양센터,"충청남도 천안시 서북구 성환읍 성환3로 38, 101호",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,우리요양원,충청남도 천안시 동남구 광덕면 개천골길 8,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,효자의 집,충청남도 천안시 동남구 충절로 535-18 (삼룡동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,직산제일좋은요양원,충청남도 천안시 서북구 직산읍 삼은2길 22-5,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,양지요양원,충청남도 천안시 서북구 월봉6길 8 (쌍용동),,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,다솜재가복지센터,충청남도 천안시 서북구 성환읍 성환중앙로 36,,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,하임 재가복지센터,"충청남도 천안시 서북구 성정로 91, 4층 408호 (성정동)",,,,life_welfare-facilities-for-elderly.csv
life,welfare-facilities-for-elderly,노인복지시설,이화노인복지센터,"충청남도 천안시 서북구 성환읍 성환13길 4-1, 2층",,,,life_welfare-facilities-for-elderly.csv
